"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 15 01:50:10 GMT 2023","Sun Oct 15 01:50:11 GMT 2023","1261","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.15 Verify the visibility of 'Last chance for pants' promo block.","Verify that the block 'Last chance for pants' is displayed on the Men page"
"passed","Sun Oct 15 01:58:55 GMT 2023","Sun Oct 15 01:58:56 GMT 2023","1110","tests","test_training_video_download","TestTrainingVideoDownload","","","TC 18.01.03 message ""You have no items to compare."" is displayed","Verify message 'You have no items to compare.' is visible"
"broken","Sun Oct 15 01:43:41 GMT 2023","Sun Oct 15 01:43:47 GMT 2023","5269","tests","test_main_page","TestMainPage","","","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_wish_list]","This test check the cursor change when hovering over the cart buttons"
"passed","Sun Oct 15 01:53:35 GMT 2023","Sun Oct 15 01:53:37 GMT 2023","2079","tests","test_sale","TestSalePage","","","TC 10.04.03, 10.04.06, 10.04.09 - Verify that links in Main block, 2 columns block open the correct pages","Check that two links in Gear Deals section lead to the correct pages after click"
"passed","Sun Oct 15 01:48:46 GMT 2023","Sun Oct 15 01:48:48 GMT 2023","1224","tests","test_men","TestMenPage","","","TC 14.04.01 Verify the 'BOTTOMS' subhead is displayed","Verify that the subhead 'BOTTOMS' is displayed"
"broken","Sun Oct 15 01:17:51 GMT 2023","Sun Oct 15 01:17:57 GMT 2023","5359","tests","test_footer","TestFooter","","","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","Checks if Orders and Returns link is visible on each page in DATA_1"
"broken","Sun Oct 15 01:14:26 GMT 2023","Sun Oct 15 01:14:31 GMT 2023","5130","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_02_09_13 Verify presence of strong password strength hint"," Verify presence of Password Strength hint and warning color of weak password "
"passed","Sun Oct 15 01:50:43 GMT 2023","Sun Oct 15 01:50:43 GMT 2023","221","tests","test_orders_and_returns","TestOrdersAndReturnsPage","","","TC 05.01.01 - Verify that 'Order and Returns' Page Heading is present","This test checks ""Orders and Returns"" header is visible and has correct text"
"passed","Sun Oct 15 01:51:59 GMT 2023","Sun Oct 15 01:51:59 GMT 2023","133","tests","test_sale","TestSalePage","","","TC 10.01.01 - Verify 'WOMEN'S DEALS' title is correct","Check title of Women's Deals section"
"passed","Sun Oct 15 01:52:11 GMT 2023","Sun Oct 15 01:52:11 GMT 2023","89","tests","test_sale","TestSalePage","","","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","Check that six elements in Women's Deals section are displayed and enabled"
"passed","Sun Oct 15 01:47:29 GMT 2023","Sun Oct 15 01:47:30 GMT 2023","1143","tests","test_main_page","TestMainPage","","","TC 13.01.49 - Check if section 1 is clickable in the Promo Block on the main page","This test checks if section 1 in Promo Block under header is clickable"
"broken","Sun Oct 15 01:40:19 GMT 2023","Sun Oct 15 01:40:24 GMT 2023","5343","tests","test_header","TestHeader","","","TC 01.03.17 display and interactivity of the ""Tops"" section of the ""Men"" section","Check the 'Tops' subsection in 'Men' section is displayed and the 'Jackets', 'Shorts',         'Hoodies & Sweatshirts', 'Tees' and 'Tanks' subsections is displayed"
"broken","Sun Oct 15 01:46:12 GMT 2023","Sun Oct 15 01:46:12 GMT 2023","156","tests","test_main_page","TestMainPage","","","TC 13.01.23 - Check the display of the title in block 2 'home-t-shirts' in the Promo Block","This test checks if the info block title in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page"
"skipped","Sun Oct 15 01:22:32 GMT 2023","Sun Oct 15 01:22:32 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.46 - Check text on Subscribe Button on each page specified in DATA_1","Checks if text on Subscribe Button is correct on each page in DATA_1"
"passed","Sun Oct 15 01:55:44 GMT 2023","Sun Oct 15 01:55:45 GMT 2023","368","tests","test_shopping_cart","TestShoppingCartFull","","","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header0]","Check that table headers in item cart are visible"
"broken","Sun Oct 15 01:25:19 GMT 2023","Sun Oct 15 01:25:24 GMT 2023","5142","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.04 Verify FYP Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Sun Oct 15 01:49:17 GMT 2023","Sun Oct 15 01:49:19 GMT 2023","1966","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.26 Verify the click on the block 'Luma shorts' redirects to a correct page.","Verify that the click on the block 'Luma shorts' correctly redirects to a new webpage"
"passed","Sun Oct 15 01:54:33 GMT 2023","Sun Oct 15 01:54:34 GMT 2023","1131","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","Verify the subtotal amounts in the item cart and in the summary cart are the same."
"passed","Sun Oct 15 01:49:02 GMT 2023","Sun Oct 15 01:49:04 GMT 2023","1273","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.01 Verify the 'Men' header is displayed","Verify that the header 'Men' is displayed"
"passed","Sun Oct 15 01:50:00 GMT 2023","Sun Oct 15 01:50:01 GMT 2023","1365","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.36 Verify that the 'Dress for fitness' text is visible.","Verify that text-2 in 'Luma hoodies' block correctly displayed"
"broken","Sun Oct 15 01:39:52 GMT 2023","Sun Oct 15 01:39:57 GMT 2023","5261","tests","test_header","TestHeader","","","TC 01.03.29 correctly redirected the link ""Gear - Bags""","Verify the link 'Bags' redirected to the page and the 'Bags' header is displayed"
